sample,timestamp_s,code_a,voltage_a_v,ac_a_v,code_b,voltage_b_v,ac_b_v,raw_hex
266,0.868616,2559,3.124542,0.624542,2046,2.498168,-0.001832,13 FE 0F FC
267,0.871633,2559,3.124542,0.624542,2064,2.520147,0.020147,13 FE 10 20
268,0.874930,2567,3.134310,0.634310,2049,2.501832,0.001832,14 0E 10 02
269,0.878056,2559,3.124542,0.624542,2023,2.470085,-0.029915,13 FE 0F CE
270,0.881475,3072,3.750916,1.250916,2047,2.499389,-0.000611,18 00 0F FE
271,0.884651,3072,3.750916,1.250916,2048,2.500611,0.000611,18 00 10 00
272,0.888055,3072,3.750916,1.250916,2031,2.479853,-0.020147,18 00 0F DE
273,0.891518,2559,3.124542,0.624542,2072,2.529915,0.029915,13 FE 10 30
274,0.894639,2599,3.173382,0.673382,2023,2.470085,-0.029915,14 4E 0F CE
275,0.897717,2559,3.124542,0.624542,2031,2.479853,-0.020147,13 FE 0F DE
276,0.900776,2816,3.438339,0.938339,2046,2.498168,-0.001832,16 00 0F FC
277,0.905949,2561,3.126984,0.626984,2031,2.479853,-0.020147,14 02 0F DE
278,0.909557,2561,3.126984,0.626984,2046,2.498168,-0.001832,14 02 0F FC
279,0.913856,2944,3.594628,1.094628,2049,2.501832,0.001832,17 00 10 02
280,0.917498,2816,3.438339,0.938339,2064,2.520147,0.020147,16 00 10 20
281,0.921385,2558,3.123321,0.623321,2049,2.501832,0.001832,13 FC 10 02
282,0.924467,2816,3.438339,0.938339,2031,2.479853,-0.020147,16 00 0F DE
283,0.927491,2776,3.389499,0.889499,1967,2.401709,-0.098291,15 B0 0F 5E
284,0.930388,2558,3.123321,0.623321,2047,2.499389,-0.000611,13 FC 0F FE
285,0.933625,2559,3.124542,0.624542,2049,2.501832,0.001832,13 FE 10 02
286,0.937606,2559,3.124542,0.624542,2049,2.501832,0.001832,13 FE 10 02
287,0.940657,2776,3.389499,0.889499,2046,2.498168,-0.001832,15 B0 0F FC
288,0.943446,2559,3.124542,0.624542,2048,2.500611,0.000611,13 FE 10 00
289,0.946578,3072,3.750916,1.250916,2046,2.498168,-0.001832,18 00 0F FC
290,0.949655,2567,3.134310,0.634310,2049,2.501832,0.001832,14 0E 10 02
291,0.955151,2776,3.389499,0.889499,2064,2.520147,0.020147,15 B0 10 20
