frequency_hz,sample,timestamp_s,code_a,voltage_a_v,ac_a_v,code_b,voltage_b_v,ac_b_v,raw_hex
97000,46,3.280711,1309,1.598291,-0.901709,2621,3.200244,0.700244,0A 3A 14 7A
97000,47,3.280714,1309,1.598291,-0.901709,2620,3.199023,0.699023,0A 3A 14 78
97000,48,3.280716,1309,1.598291,-0.901709,2620,3.199023,0.699023,0A 3A 14 78
97000,49,3.280719,1308,1.597070,-0.902930,2620,3.199023,0.699023,0A 38 14 78
97000,50,3.280721,1309,1.598291,-0.901709,2621,3.200244,0.700244,0A 3A 14 7A
97000,51,3.280724,1309,1.598291,-0.901709,2621,3.200244,0.700244,0A 3A 14 7A
97000,52,3.280726,1308,1.597070,-0.902930,2620,3.199023,0.699023,0A 38 14 78
97000,53,3.280728,1308,1.597070,-0.902930,2621,3.200244,0.700244,0A 38 14 7A
97000,54,3.280731,1309,1.598291,-0.901709,2621,3.200244,0.700244,0A 3A 14 7A
97000,55,3.280734,1308,1.597070,-0.902930,2620,3.199023,0.699023,0A 38 14 78
97000,56,3.280737,1308,1.597070,-0.902930,2621,3.200244,0.700244,0A 38 14 7A
97000,57,3.280739,1309,1.598291,-0.901709,2621,3.200244,0.700244,0A 3A 14 7A
97000,58,3.280741,1308,1.597070,-0.902930,2621,3.200244,0.700244,0A 38 14 7A
97000,59,3.280744,1308,1.597070,-0.902930,2620,3.199023,0.699023,0A 38 14 78
97000,60,3.280746,1309,1.598291,-0.901709,2621,3.200244,0.700244,0A 3A 14 7A
97000,61,3.280748,1309,1.598291,-0.901709,2621,3.200244,0.700244,0A 3A 14 7A
97000,62,3.280751,1308,1.597070,-0.902930,2621,3.200244,0.700244,0A 38 14 7A
97000,63,3.280753,1309,1.598291,-0.901709,2620,3.199023,0.699023,0A 3A 14 78
97000,64,3.280756,1309,1.598291,-0.901709,2621,3.200244,0.700244,0A 3A 14 7A
97000,65,3.280758,1308,1.597070,-0.902930,2621,3.200244,0.700244,0A 38 14 7A
97000,66,3.280762,1309,1.598291,-0.901709,2621,3.200244,0.700244,0A 3A 14 7A
97000,67,3.280764,1309,1.598291,-0.901709,2620,3.199023,0.699023,0A 3A 14 78
97000,68,3.280766,1308,1.597070,-0.902930,2622,3.201465,0.701465,0A 38 14 7C
97000,69,3.280769,1309,1.598291,-0.901709,2621,3.200244,0.700244,0A 3A 14 7A
97000,70,3.280772,1310,1.599512,-0.900488,2620,3.199023,0.699023,0A 3C 14 78
97000,71,3.280774,1308,1.597070,-0.902930,2621,3.200244,0.700244,0A 38 14 7A
97000,72,3.280777,1309,1.598291,-0.901709,2621,3.200244,0.700244,0A 3A 14 7A
97000,73,3.280779,1309,1.598291,-0.901709,2620,3.199023,0.699023,0A 3A 14 78
97000,74,3.280782,1309,1.598291,-0.901709,2621,3.200244,0.700244,0A 3A 14 7A
97000,75,3.280784,1308,1.597070,-0.902930,2622,3.201465,0.701465,0A 38 14 7C
97000,76,3.280787,1309,1.598291,-0.901709,2621,3.200244,0.700244,0A 3A 14 7A
97000,77,3.280789,1308,1.597070,-0.902930,2620,3.199023,0.699023,0A 38 14 78
97000,78,3.280792,1308,1.597070,-0.902930,2621,3.200244,0.700244,0A 38 14 7A
97000,79,3.280794,1309,1.598291,-0.901709,2621,3.200244,0.700244,0A 3A 14 7A
97000,80,3.280797,1309,1.598291,-0.901709,2620,3.199023,0.699023,0A 3A 14 78
97000,81,3.280799,1308,1.597070,-0.902930,2621,3.200244,0.700244,0A 38 14 7A
97000,82,3.280802,1309,1.598291,-0.901709,2622,3.201465,0.701465,0A 3A 14 7C
97000,83,3.280804,1309,1.598291,-0.901709,2621,3.200244,0.700244,0A 3A 14 7A
97000,84,3.280807,1308,1.597070,-0.902930,2621,3.200244,0.700244,0A 38 14 7A
97000,85,3.280809,1308,1.597070,-0.902930,2621,3.200244,0.700244,0A 38 14 7A
97000,86,3.280811,1309,1.598291,-0.901709,2621,3.200244,0.700244,0A 3A 14 7A
97000,87,3.280814,1308,1.597070,-0.902930,2620,3.199023,0.699023,0A 38 14 78
97000,88,3.280816,1308,1.597070,-0.902930,2621,3.200244,0.700244,0A 38 14 7A
97000,89,3.280818,1309,1.598291,-0.901709,2622,3.201465,0.701465,0A 3A 14 7C
97000,90,3.280821,1309,1.598291,-0.901709,2620,3.199023,0.699023,0A 3A 14 78
97000,91,3.280823,1308,1.597070,-0.902930,2621,3.200244,0.700244,0A 38 14 7A
97000,92,3.280825,1309,1.598291,-0.901709,2621,3.200244,0.700244,0A 3A 14 7A
97000,93,3.280828,1309,1.598291,-0.901709,2621,3.200244,0.700244,0A 3A 14 7A
97000,94,3.280831,1309,1.598291,-0.901709,2622,3.201465,0.701465,0A 3A 14 7C
97000,95,3.280833,1309,1.598291,-0.901709,2621,3.200244,0.700244,0A 3A 14 7A
97000,96,3.280835,1308,1.597070,-0.902930,2621,3.200244,0.700244,0A 38 14 7A
97000,97,3.280838,1309,1.598291,-0.901709,2621,3.200244,0.700244,0A 3A 14 7A
97000,98,3.280840,1309,1.598291,-0.901709,2621,3.200244,0.700244,0A 3A 14 7A
97000,99,3.280843,1308,1.597070,-0.902930,2621,3.200244,0.700244,0A 38 14 7A
97000,100,3.280845,1308,1.597070,-0.902930,2621,3.200244,0.700244,0A 38 14 7A
97000,101,3.280848,1309,1.598291,-0.901709,2622,3.201465,0.701465,0A 3A 14 7C
97000,102,3.280850,1308,1.597070,-0.902930,2621,3.200244,0.700244,0A 38 14 7A
97000,103,3.280852,1308,1.597070,-0.902930,2621,3.200244,0.700244,0A 38 14 7A
97000,104,3.280855,1309,1.598291,-0.901709,2621,3.200244,0.700244,0A 3A 14 7A
97000,105,3.280857,1308,1.597070,-0.902930,2622,3.201465,0.701465,0A 38 14 7C
97000,106,3.280859,1308,1.597070,-0.902930,2621,3.200244,0.700244,0A 38 14 7A
97000,107,3.280918,1309,1.598291,-0.901709,2621,3.200244,0.700244,0A 3A 14 7A
97000,108,3.280925,1308,1.597070,-0.902930,2622,3.201465,0.701465,0A 38 14 7C
97000,109,3.280929,1309,1.598291,-0.901709,2621,3.200244,0.700244,0A 3A 14 7A
97000,110,3.280934,1309,1.598291,-0.901709,2621,3.200244,0.700244,0A 3A 14 7A
97000,111,3.280937,1308,1.597070,-0.902930,2621,3.200244,0.700244,0A 38 14 7A
97000,112,3.280940,1308,1.597070,-0.902930,2622,3.201465,0.701465,0A 38 14 7C
97000,113,3.280942,1309,1.598291,-0.901709,2621,3.200244,0.700244,0A 3A 14 7A
97000,114,3.280945,1308,1.597070,-0.902930,2621,3.200244,0.700244,0A 38 14 7A
97000,115,3.280947,1308,1.597070,-0.902930,2622,3.201465,0.701465,0A 38 14 7C
97000,116,3.280950,1309,1.598291,-0.901709,2621,3.200244,0.700244,0A 3A 14 7A
97000,117,3.280952,1309,1.598291,-0.901709,2621,3.200244,0.700244,0A 3A 14 7A
97000,118,3.280955,1308,1.597070,-0.902930,2621,3.200244,0.700244,0A 38 14 7A
97000,119,3.280957,1309,1.598291,-0.901709,2622,3.201465,0.701465,0A 3A 14 7C
97000,120,3.280960,1309,1.598291,-0.901709,2620,3.199023,0.699023,0A 3A 14 78
97000,121,3.280962,1308,1.597070,-0.902930,2621,3.200244,0.700244,0A 38 14 7A
97000,122,3.280965,1308,1.597070,-0.902930,2622,3.201465,0.701465,0A 38 14 7C
97000,123,3.280967,1309,1.598291,-0.901709,2621,3.200244,0.700244,0A 3A 14 7A
97000,124,3.280970,1308,1.597070,-0.902930,2620,3.199023,0.699023,0A 38 14 78
97000,125,3.280972,1308,1.597070,-0.902930,2621,3.200244,0.700244,0A 38 14 7A
97000,126,3.280974,1309,1.598291,-0.901709,2622,3.201465,0.701465,0A 3A 14 7C
97000,127,3.280977,1309,1.598291,-0.901709,2620,3.199023,0.699023,0A 3A 14 78
97000,128,3.280979,1308,1.597070,-0.902930,2621,3.200244,0.700244,0A 38 14 7A
98000,1,4.369440,1285,1.568987,-0.931013,2627,3.207570,0.707570,0A 0A 14 86
98000,2,4.369465,1286,1.570208,-0.929792,2626,3.206349,0.706349,0A 0C 14 84
98000,3,4.369471,1287,1.571429,-0.928571,2625,3.205128,0.705128,0A 0E 14 82
98000,4,4.369474,1286,1.570208,-0.929792,2626,3.206349,0.706349,0A 0C 14 84
98000,5,4.369478,1286,1.570208,-0.929792,2627,3.207570,0.707570,0A 0C 14 86
98000,6,4.369482,1287,1.571429,-0.928571,2625,3.205128,0.705128,0A 0E 14 82
98000,7,4.369485,1286,1.570208,-0.929792,2626,3.206349,0.706349,0A 0C 14 84
98000,8,4.369488,1285,1.568987,-0.931013,2627,3.207570,0.707570,0A 0A 14 86
98000,9,4.369491,1287,1.571429,-0.928571,2626,3.206349,0.706349,0A 0E 14 84
98000,10,4.369494,1286,1.570208,-0.929792,2625,3.205128,0.705128,0A 0C 14 82
98000,11,4.369497,1286,1.570208,-0.929792,2626,3.206349,0.706349,0A 0C 14 84
98000,12,4.369500,1286,1.570208,-0.929792,2627,3.207570,0.707570,0A 0C 14 86
98000,13,4.369503,1287,1.571429,-0.928571,2625,3.205128,0.705128,0A 0E 14 82
98000,14,4.369506,1286,1.570208,-0.929792,2626,3.206349,0.706349,0A 0C 14 84
98000,15,4.369508,1286,1.570208,-0.929792,2627,3.207570,0.707570,0A 0C 14 86
98000,16,4.369511,1286,1.570208,-0.929792,2626,3.206349,0.706349,0A 0C 14 84
98000,17,4.369514,1286,1.570208,-0.929792,2626,3.206349,0.706349,0A 0C 14 84
98000,18,4.369518,1286,1.570208,-0.929792,2627,3.207570,0.707570,0A 0C 14 86
98000,19,4.369521,1286,1.570208,-0.929792,2626,3.206349,0.706349,0A 0C 14 84
98000,20,4.369524,1286,1.570208,-0.929792,2625,3.205128,0.705128,0A 0C 14 82
98000,21,4.369526,1286,1.570208,-0.929792,2626,3.206349,0.706349,0A 0C 14 84
98000,22,4.369529,1286,1.570208,-0.929792,2627,3.207570,0.707570,0A 0C 14 86
98000,23,4.369532,1287,1.571429,-0.928571,2626,3.206349,0.706349,0A 0E 14 84
98000,24,4.369535,1286,1.570208,-0.929792,2626,3.206349,0.706349,0A 0C 14 84
98000,25,4.369538,1286,1.570208,-0.929792,2626,3.206349,0.706349,0A 0C 14 84
98000,26,4.369541,1287,1.571429,-0.928571,2626,3.206349,0.706349,0A 0E 14 84
98000,27,4.369544,1286,1.570208,-0.929792,2626,3.206349,0.706349,0A 0C 14 84
98000,28,4.369547,1286,1.570208,-0.929792,2626,3.206349,0.706349,0A 0C 14 84
98000,29,4.369550,1287,1.571429,-0.928571,2627,3.207570,0.707570,0A 0E 14 86
98000,30,4.369553,1286,1.570208,-0.929792,2625,3.205128,0.705128,0A 0C 14 82
98000,31,4.369555,1285,1.568987,-0.931013,2626,3.206349,0.706349,0A 0A 14 84
98000,32,4.369559,1287,1.571429,-0.928571,2626,3.206349,0.706349,0A 0E 14 84
98000,33,4.369561,1286,1.570208,-0.929792,2626,3.206349,0.706349,0A 0C 14 84
98000,34,4.369565,1286,1.570208,-0.929792,2626,3.206349,0.706349,0A 0C 14 84
98000,35,4.369568,1287,1.571429,-0.928571,2626,3.206349,0.706349,0A 0E 14 84
98000,36,4.369571,1287,1.571429,-0.928571,2626,3.206349,0.706349,0A 0E 14 84
98000,37,4.369573,1286,1.570208,-0.929792,2626,3.206349,0.706349,0A 0C 14 84
98000,38,4.369576,1286,1.570208,-0.929792,2626,3.206349,0.706349,0A 0C 14 84
98000,39,4.369579,1287,1.571429,-0.928571,2626,3.206349,0.706349,0A 0E 14 84
98000,40,4.369582,1286,1.570208,-0.929792,2626,3.206349,0.706349,0A 0C 14 84
98000,41,4.369585,1286,1.570208,-0.929792,2626,3.206349,0.706349,0A 0C 14 84
98000,42,4.369588,1287,1.571429,-0.928571,2626,3.206349,0.706349,0A 0E 14 84
98000,43,4.369591,1286,1.570208,-0.929792,2627,3.207570,0.707570,0A 0C 14 86
98000,44,4.369594,1286,1.570208,-0.929792,2626,3.206349,0.706349,0A 0C 14 84
98000,45,4.369597,1287,1.571429,-0.928571,2626,3.206349,0.706349,0A 0E 14 84
98000,46,4.369600,1286,1.570208,-0.929792,2626,3.206349,0.706349,0A 0C 14 84
98000,47,4.369602,1286,1.570208,-0.929792,2626,3.206349,0.706349,0A 0C 14 84
98000,48,4.369605,1285,1.568987,-0.931013,2626,3.206349,0.706349,0A 0A 14 84
98000,49,4.369608,1286,1.570208,-0.929792,2625,3.205128,0.705128,0A 0C 14 82
98000,50,4.369611,1286,1.570208,-0.929792,2625,3.205128,0.705128,0A 0C 14 82
98000,51,4.369636,1285,1.568987,-0.931013,2626,3.206349,0.706349,0A 0A 14 84
98000,52,4.369639,1286,1.570208,-0.929792,2626,3.206349,0.706349,0A 0C 14 84
98000,53,4.369642,1286,1.570208,-0.929792,2625,3.205128,0.705128,0A 0C 14 82
98000,54,4.369646,1285,1.568987,-0.931013,2625,3.205128,0.705128,0A 0A 14 82
98000,55,4.369649,1286,1.570208,-0.929792,2626,3.206349,0.706349,0A 0C 14 84
98000,56,4.369652,1286,1.570208,-0.929792,2625,3.205128,0.705128,0A 0C 14 82
98000,57,4.369654,1285,1.568987,-0.931013,2625,3.205128,0.705128,0A 0A 14 82
98000,58,4.369657,1285,1.568987,-0.931013,2626,3.206349,0.706349,0A 0A 14 84
98000,59,4.369660,1286,1.570208,-0.929792,2626,3.206349,0.706349,0A 0C 14 84
98000,60,4.369663,1286,1.570208,-0.929792,2625,3.205128,0.705128,0A 0C 14 82
98000,61,4.369666,1285,1.568987,-0.931013,2625,3.205128,0.705128,0A 0A 14 82
98000,62,4.369669,1286,1.570208,-0.929792,2626,3.206349,0.706349,0A 0C 14 84
98000,63,4.369672,1286,1.570208,-0.929792,2625,3.205128,0.705128,0A 0C 14 82
98000,64,4.369674,1285,1.568987,-0.931013,2625,3.205128,0.705128,0A 0A 14 82
98000,65,4.369677,1286,1.570208,-0.929792,2626,3.206349,0.706349,0A 0C 14 84
98000,66,4.369681,1286,1.570208,-0.929792,2626,3.206349,0.706349,0A 0C 14 84
98000,67,4.369684,1285,1.568987,-0.931013,2625,3.205128,0.705128,0A 0A 14 82
98000,68,4.369687,1285,1.568987,-0.931013,2626,3.206349,0.706349,0A 0A 14 84
98000,69,4.369689,1286,1.570208,-0.929792,2626,3.206349,0.706349,0A 0C 14 84
98000,70,4.369692,1285,1.568987,-0.931013,2625,3.205128,0.705128,0A 0A 14 82
98000,71,4.369695,1285,1.568987,-0.931013,2625,3.205128,0.705128,0A 0A 14 82
98000,72,4.369698,1286,1.570208,-0.929792,2626,3.206349,0.706349,0A 0C 14 84
98000,73,4.369700,1286,1.570208,-0.929792,2626,3.206349,0.706349,0A 0C 14 84
98000,74,4.369703,1285,1.568987,-0.931013,2625,3.205128,0.705128,0A 0A 14 82
98000,75,4.369706,1286,1.570208,-0.929792,2626,3.206349,0.706349,0A 0C 14 84
98000,76,4.369708,1286,1.570208,-0.929792,2626,3.206349,0.706349,0A 0C 14 84
98000,77,4.369711,1286,1.570208,-0.929792,2626,3.206349,0.706349,0A 0C 14 84
98000,78,4.369714,1286,1.570208,-0.929792,2626,3.206349,0.706349,0A 0C 14 84
98000,79,4.369718,1286,1.570208,-0.929792,2626,3.206349,0.706349,0A 0C 14 84
98000,80,4.369720,1285,1.568987,-0.931013,2626,3.206349,0.706349,0A 0A 14 84
98000,81,4.369723,1286,1.570208,-0.929792,2626,3.206349,0.706349,0A 0C 14 84
98000,82,4.369726,1286,1.570208,-0.929792,2625,3.205128,0.705128,0A 0C 14 82
98000,83,4.369728,1286,1.570208,-0.929792,2627,3.207570,0.707570,0A 0C 14 86
98000,84,4.369731,1286,1.570208,-0.929792,2626,3.206349,0.706349,0A 0C 14 84
98000,85,4.369734,1287,1.571429,-0.928571,2625,3.205128,0.705128,0A 0E 14 82
98000,86,4.369736,1286,1.570208,-0.929792,2626,3.206349,0.706349,0A 0C 14 84
98000,87,4.369739,1286,1.570208,-0.929792,2626,3.206349,0.706349,0A 0C 14 84
98000,88,4.369742,1287,1.571429,-0.928571,2625,3.205128,0.705128,0A 0E 14 82
98000,89,4.369745,1286,1.570208,-0.929792,2626,3.206349,0.706349,0A 0C 14 84
98000,90,4.369747,1286,1.570208,-0.929792,2627,3.207570,0.707570,0A 0C 14 86
98000,91,4.369750,1287,1.571429,-0.928571,2626,3.206349,0.706349,0A 0E 14 84
98000,92,4.369753,1286,1.570208,-0.929792,2625,3.205128,0.705128,0A 0C 14 82
98000,93,4.369755,1286,1.570208,-0.929792,2626,3.206349,0.706349,0A 0C 14 84
98000,94,4.369759,1285,1.568987,-0.931013,2626,3.206349,0.706349,0A 0A 14 84
98000,95,4.369762,1286,1.570208,-0.929792,2626,3.206349,0.706349,0A 0C 14 84
98000,96,4.369764,1287,1.571429,-0.928571,2625,3.205128,0.705128,0A 0E 14 82
98000,97,4.369767,1285,1.568987,-0.931013,2625,3.205128,0.705128,0A 0A 14 82
98000,98,4.369770,1286,1.570208,-0.929792,2626,3.206349,0.706349,0A 0C 14 84
98000,99,4.369773,1286,1.570208,-0.929792,2626,3.206349,0.706349,0A 0C 14 84
98000,100,4.369775,1285,1.568987,-0.931013,2625,3.205128,0.705128,0A 0A 14 82
98000,101,4.369778,1285,1.568987,-0.931013,2626,3.206349,0.706349,0A 0A 14 84
98000,102,4.369781,1286,1.570208,-0.929792,2626,3.206349,0.706349,0A 0C 14 84
98000,103,4.369784,1285,1.568987,-0.931013,2625,3.205128,0.705128,0A 0A 14 82
98000,104,4.369787,1285,1.568987,-0.931013,2626,3.206349,0.706349,0A 0A 14 84
98000,105,4.369789,1286,1.570208,-0.929792,2626,3.206349,0.706349,0A 0C 14 84
98000,106,4.369792,1286,1.570208,-0.929792,2626,3.206349,0.706349,0A 0C 14 84
98000,107,4.370205,1285,1.568987,-0.931013,2626,3.206349,0.706349,0A 0A 14 84
98000,108,4.370218,1286,1.570208,-0.929792,2626,3.206349,0.706349,0A 0C 14 84
98000,109,4.370222,1286,1.570208,-0.929792,2626,3.206349,0.706349,0A 0C 14 84
98000,110,4.370228,1285,1.568987,-0.931013,2626,3.206349,0.706349,0A 0A 14 84
98000,111,4.370231,1286,1.570208,-0.929792,2626,3.206349,0.706349,0A 0C 14 84
98000,112,4.370234,1286,1.570208,-0.929792,2626,3.206349,0.706349,0A 0C 14 84
98000,113,4.370237,1285,1.568987,-0.931013,2626,3.206349,0.706349,0A 0A 14 84
98000,114,4.370240,1286,1.570208,-0.929792,2625,3.205128,0.705128,0A 0C 14 82
98000,115,4.370243,1286,1.570208,-0.929792,2626,3.206349,0.706349,0A 0C 14 84
98000,116,4.370246,1286,1.570208,-0.929792,2627,3.207570,0.707570,0A 0C 14 86
98000,117,4.370249,1286,1.570208,-0.929792,2626,3.206349,0.706349,0A 0C 14 84
98000,118,4.370252,1287,1.571429,-0.928571,2626,3.206349,0.706349,0A 0E 14 84
98000,119,4.370255,1286,1.570208,-0.929792,2626,3.206349,0.706349,0A 0C 14 84
98000,120,4.370258,1286,1.570208,-0.929792,2627,3.207570,0.707570,0A 0C 14 86
98000,121,4.370262,1287,1.571429,-0.928571,2626,3.206349,0.706349,0A 0E 14 84
98000,122,4.370264,1286,1.570208,-0.929792,2626,3.206349,0.706349,0A 0C 14 84
98000,123,4.370267,1286,1.570208,-0.929792,2627,3.207570,0.707570,0A 0C 14 86
98000,124,4.370270,1287,1.571429,-0.928571,2626,3.206349,0.706349,0A 0E 14 84
98000,125,4.370273,1286,1.570208,-0.929792,2625,3.205128,0.705128,0A 0C 14 82
98000,126,4.370276,1286,1.570208,-0.929792,2627,3.207570,0.707570,0A 0C 14 86
98000,127,4.370279,1286,1.570208,-0.929792,2626,3.206349,0.706349,0A 0C 14 84
98000,128,4.370281,1287,1.571429,-0.928571,2626,3.206349,0.706349,0A 0E 14 84
99000,1,5.455336,1289,1.573871,-0.926129,2641,3.224664,0.724664,0A 12 14 A2
99000,2,5.455357,1290,1.575092,-0.924908,2640,3.223443,0.723443,0A 14 14 A0
99000,3,5.455361,1288,1.572650,-0.927350,2641,3.224664,0.724664,0A 10 14 A2
99000,4,5.455364,1289,1.573871,-0.926129,2641,3.224664,0.724664,0A 12 14 A2
99000,5,5.455368,1290,1.575092,-0.924908,2640,3.223443,0.723443,0A 14 14 A0
99000,6,5.455370,1289,1.573871,-0.926129,2640,3.223443,0.723443,0A 12 14 A0
99000,7,5.455373,1289,1.573871,-0.926129,2641,3.224664,0.724664,0A 12 14 A2
99000,8,5.455375,1290,1.575092,-0.924908,2641,3.224664,0.724664,0A 14 14 A2
99000,9,5.455378,1289,1.573871,-0.926129,2640,3.223443,0.723443,0A 12 14 A0
99000,10,5.455380,1289,1.573871,-0.926129,2641,3.224664,0.724664,0A 12 14 A2
99000,11,5.455383,1289,1.573871,-0.926129,2641,3.224664,0.724664,0A 12 14 A2
99000,12,5.455385,1289,1.573871,-0.926129,2640,3.223443,0.723443,0A 12 14 A0
99000,13,5.455387,1288,1.572650,-0.927350,2640,3.223443,0.723443,0A 10 14 A0
99000,14,5.455390,1289,1.573871,-0.926129,2641,3.224664,0.724664,0A 12 14 A2
99000,15,5.455392,1289,1.573871,-0.926129,2640,3.223443,0.723443,0A 12 14 A0
99000,16,5.455395,1288,1.572650,-0.927350,2640,3.223443,0.723443,0A 10 14 A0
99000,17,5.455397,1289,1.573871,-0.926129,2641,3.224664,0.724664,0A 12 14 A2
99000,18,5.455400,1289,1.573871,-0.926129,2641,3.224664,0.724664,0A 12 14 A2
99000,19,5.455402,1289,1.573871,-0.926129,2640,3.223443,0.723443,0A 12 14 A0
99000,20,5.455405,1289,1.573871,-0.926129,2640,3.223443,0.723443,0A 12 14 A0
99000,21,5.455407,1289,1.573871,-0.926129,2641,3.224664,0.724664,0A 12 14 A2
99000,22,5.455409,1288,1.572650,-0.927350,2640,3.223443,0.723443,0A 10 14 A0
99000,23,5.455411,1289,1.573871,-0.926129,2640,3.223443,0.723443,0A 12 14 A0
99000,24,5.455414,1289,1.573871,-0.926129,2640,3.223443,0.723443,0A 12 14 A0
99000,25,5.455416,1288,1.572650,-0.927350,2641,3.224664,0.724664,0A 10 14 A2
99000,26,5.455419,1289,1.573871,-0.926129,2640,3.223443,0.723443,0A 12 14 A0
99000,27,5.455421,1288,1.572650,-0.927350,2640,3.223443,0.723443,0A 10 14 A0
99000,28,5.455424,1288,1.572650,-0.927350,2641,3.224664,0.724664,0A 10 14 A2
99000,29,5.455426,1289,1.573871,-0.926129,2640,3.223443,0.723443,0A 12 14 A0
99000,30,5.455429,1289,1.573871,-0.926129,2639,3.222222,0.722222,0A 12 14 9E
99000,31,5.455431,1288,1.572650,-0.927350,2641,3.224664,0.724664,0A 10 14 A2
99000,32,5.455433,1289,1.573871,-0.926129,2641,3.224664,0.724664,0A 12 14 A2
99000,33,5.455436,1289,1.573871,-0.926129,2639,3.222222,0.722222,0A 12 14 9E
99000,34,5.455438,1288,1.572650,-0.927350,2640,3.223443,0.723443,0A 10 14 A0
99000,35,5.455441,1289,1.573871,-0.926129,2641,3.224664,0.724664,0A 12 14 A2
99000,36,5.455443,1289,1.573871,-0.926129,2640,3.223443,0.723443,0A 12 14 A0
99000,37,5.455445,1288,1.572650,-0.927350,2640,3.223443,0.723443,0A 10 14 A0
99000,38,5.455448,1288,1.572650,-0.927350,2641,3.224664,0.724664,0A 10 14 A2
99000,39,5.455450,1289,1.573871,-0.926129,2640,3.223443,0.723443,0A 12 14 A0
99000,40,5.455452,1288,1.572650,-0.927350,2640,3.223443,0.723443,0A 10 14 A0
99000,41,5.455455,1288,1.572650,-0.927350,2640,3.223443,0.723443,0A 10 14 A0
99000,42,5.455457,1289,1.573871,-0.926129,2641,3.224664,0.724664,0A 12 14 A2
99000,43,5.455460,1288,1.572650,-0.927350,2639,3.222222,0.722222,0A 10 14 9E
99000,44,5.455462,1288,1.572650,-0.927350,2640,3.223443,0.723443,0A 10 14 A0
99000,45,5.455464,1289,1.573871,-0.926129,2641,3.224664,0.724664,0A 12 14 A2
99000,46,5.455467,1288,1.572650,-0.927350,2640,3.223443,0.723443,0A 10 14 A0
99000,47,5.455469,1288,1.572650,-0.927350,2640,3.223443,0.723443,0A 10 14 A0
99000,48,5.455471,1289,1.573871,-0.926129,2641,3.224664,0.724664,0A 12 14 A2
99000,49,5.455473,1289,1.573871,-0.926129,2642,3.225885,0.725885,0A 12 14 A4
99000,50,5.455476,1289,1.573871,-0.926129,2641,3.224664,0.724664,0A 12 14 A2
99000,51,5.455478,1289,1.573871,-0.926129,2641,3.224664,0.724664,0A 12 14 A2
99000,52,5.455480,1289,1.573871,-0.926129,2642,3.225885,0.725885,0A 12 14 A4
99000,53,5.455483,1289,1.573871,-0.926129,2642,3.225885,0.725885,0A 12 14 A4
99000,54,5.455486,1289,1.573871,-0.926129,2641,3.224664,0.724664,0A 12 14 A2
99000,55,5.455488,1289,1.573871,-0.926129,2641,3.224664,0.724664,0A 12 14 A2
99000,56,5.455490,1288,1.572650,-0.927350,2642,3.225885,0.725885,0A 10 14 A4
99000,57,5.455492,1289,1.573871,-0.926129,2641,3.224664,0.724664,0A 12 14 A2
99000,58,5.455495,1289,1.573871,-0.926129,2641,3.224664,0.724664,0A 12 14 A2
99000,59,5.455497,1289,1.573871,-0.926129,2642,3.225885,0.725885,0A 12 14 A4
99000,60,5.455500,1289,1.573871,-0.926129,2642,3.225885,0.725885,0A 12 14 A4
99000,61,5.455502,1289,1.573871,-0.926129,2640,3.223443,0.723443,0A 12 14 A0
99000,62,5.455504,1288,1.572650,-0.927350,2642,3.225885,0.725885,0A 10 14 A4
99000,63,5.455506,1289,1.573871,-0.926129,2642,3.225885,0.725885,0A 12 14 A4
